,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG,TITLE_NAME
2088,2088,2418,55 FIFTH AVE,NEW YORK,0.0,0.0,133406046,145.0,36061.0,55 FIFTH AVE NEW YORK NY 10003-4301,FRANCIS J GREENBURGER FOUNDATION INC,A40,,2.0,NY,55 FIFTH AVE,Visual Arts,10003-4301,10003.0,42.983093,-78.7132261373309,Francis J Greenburger Foundation Inc.
2089,2089,2429,65 BLEECKER STREET 7TH FLR,NEW YORK,1085763.0,0.0,133410749,19828838.0,36061.0,65 BLEECKER STREET NEW YORK NY 10012-2420,THE ANDY WARHOL FOUNDATION FOR THE VISUAL ARTS INC,A40,,17338916.0,NY,65 BLEECKER STREET,Visual Arts,10012-2420,10012.0,40.72637835,-73.9949921464041,the Andy Warhol Foundation for the Visual Arts Inc.
2090,2090,2452,344 E 85TH ST APT 1B,NEW YORK,0.0,0.0,133429334,0.0,36061.0,344 E 85TH ST NEW YORK NY 10028-4515,BALLET WHO INCORPORATED,A63,,1.0,NY,344 E 85TH ST,Ballet,10028-4515,10028.0,40.77631855,-73.95064581425541,Ballet Who Incorporated
2091,2091,2503,322 WEST 48TH STREET,NEW YORK,0.0,38347.0,133447662,40967.0,36061.0,322 WEST 48TH STREET NEW YORK NY 10036-1308,COUNCIL FOR LIVING MUSIC INC 802,A68,,38347.0,NY,322 WEST 48TH STREET,Music,10036-1308,10036.0,40.7612799,-73.98818145,Council for Living Music Inc. 802
2092,2092,2551,1411 BROADWAY 9TH FL,NEW YORK,0.0,0.0,133486646,1172.0,36061.0,1411 BROADWAY NEW YORK NY 10018-3496,RONALD A WILFORD FOUNDATION FOR CONDUCTORS INC,A60,,-1034.0,NY,1411 BROADWAY,Performing Arts,10018-3496,10018.0,40.7543376,-73.9871571,Ronald a Wilford Foundation for Conductors Inc.
2093,2093,2607,C/O C MARCOVE 303 E 57TH STREET,NEW YORK,0.0,0.0,133525999,18635.0,36061.0,C/O C MARCOVE 303 E 57TH STREET NEW YORK NY 10022-0000,RALPH C MARCOVE INTERNATL UNDRSTDG THROUGH ARTS AND CRAFTS FNDTN INC,A40,,5377.0,NY,C/O C MARCOVE 303 E 57TH STREET,Visual Arts,10022-0000,10022.0,,,Ralph C Marcove Internatl Undrstdg Through Arts and Crafts Fndtn Inc.
2094,2094,2689,799 BROADWAY STE 520,NEW YORK,77576.0,487253.0,133573737,607163.0,36061.0,799 BROADWAY NEW YORK NY 10003-6811,FINNISH CULTURAL INSTITUTE IN NEW YORK,A23,,487272.0,NY,799 BROADWAY,Cultural & Ethnic Awareness,10003-6811,10003.0,40.7323069,-73.9914692,Finnish Cultural Institute in New York
2095,2095,2690,PO BOX 3525,NEW YORK,0.0,0.0,133574245,59962.0,36061.0,,NYC BASKETBALL HALL OF FAME,A50,,59180.0,NY,,Museums,10163-3525,10163.0,,,NYC Basketball Hall of Fame
2096,2096,2753,9 WEST 57TH STREET SUITE 4500,NEW YORK,0.0,160006.0,133614971,153291.0,36061.0,9 WEST 57TH STREET NEW YORK NY 10019-2701,SOLOW ART AND ARCHITECTURE FOUNDATION,A40,,160006.0,NY,9 WEST 57TH STREET,Visual Arts,10019-2701,10019.0,40.76383535,-73.97495327349421,Solow Art and Architecture Foundation
2097,2097,2769,254 W 31ST ST FL 15,NEW YORK,110405.0,0.0,133620909,2753178.0,36061.0,254 W 31ST ST NEW YORK NY 10001-2813,AARON COPLAND FUND FOR MUSIC INC,A68,,2559862.0,NY,254 W 31ST ST,Music,10001-2813,10001.0,40.749944299999996,-73.9943348,Aaron Copland Fund for Music Inc.
2098,2098,2871,2 PETER COOPER ROAD,NEW YORK,48000.0,50000.0,133680271,62096.0,36061.0,2 PETER COOPER ROAD NEW YORK NY 10010-6723,MUSEUM VIEWS LTD,A50,,50038.0,NY,2 PETER COOPER ROAD,Museums,10010-6723,10010.0,40.73512045,-73.9779565565877,Museum Views Ltd
2099,2099,2916,823 PARK AVE,NEW YORK,0.0,0.0,133699100,2770158.0,36061.0,823 PARK AVE NEW YORK NY 10019-4105,MR AND MRS RAYMOND J HOROWITZ FOUNDATION FOR THE ARTS INC,A12,,-21593.0,NY,823 PARK AVE,Fund Raising & Fund Distribution,10019-4105,10021.0,40.77312625,-73.9618974068236,Mr and Mrs Raymond J Horowitz Foundation for the Arts Inc.
2100,2100,3009,CO WOLF POPPER 845 3RD AVE NO 12FL,NEW YORK,0.0,0.0,133747492,1900.0,36061.0,CO WOLF POPPER 845 3RD AVE NO NEW YORK NY 10022-0000,TO THE STRUGGLE AGAINST WORLD TERRORISM CORP,A20,,1.0,NY,CO WOLF POPPER 845 3RD AVE NO,Arts & Culture,10022-0000,10022.0,,,to the Struggle Against World Terrorism Corp.
2101,2101,3010,C/O CITRIN COOPERMAN CO529 5TH AVE,NEW YORK,13268.0,20000.0,133747781,57328.0,36061.0,C/O CITRIN COOPERMAN CO529 5TH AVE NEW YORK NY 10017-0000,INSTITUTE FOR COOPERATION OF ART AND RESEARCH INC,A25,,-39603.0,NY,C/O CITRIN COOPERMAN CO529 5TH AVE,Arts Education,10017-0000,10017.0,,,Institute for Cooperation of Art and Research Inc.
2102,2102,3041,448 W 37TH ST APT 9E,NEW YORK,0.0,30000.0,133759462,49018.0,36061.0,448 W 37TH ST NEW YORK NY 10018-4023,PROVENANCE PRODUCTIONS INC,A60,,30000.0,NY,448 W 37TH ST,Performing Arts,10018-4023,10018.0,40.75597,-73.9967537142857,Provenance Productions Inc.
2103,2103,3059,15 W 24TH ST,NEW YORK,0.0,0.0,133772926,0.0,36061.0,15 W 24TH ST NEW YORK NY 10010-3214,V I A ART INC,A51,,0.0,NY,15 W 24TH ST,Art Museums,10010-3214,10010.0,40.74291715,-73.99019860582641,V I a Art Inc.
2104,2104,3075,511 AVENUE OF THE AMERICAS NO 387,NEW YORK,62000.0,0.0,133781874,711739.0,36061.0,511 AVENUE OF THE AMERICAS NO NEW YORK NY 10011-8436,COBY FOUNDATION LTD,A51,,1106614.0,NY,511 AVENUE OF THE AMERICAS NO,Art Museums,10011-8436,10011.0,,,Coby Foundation Ltd
2105,2105,3102,724 COLLFIELD AVE,STATEN ISLAND,0.0,180000.0,133794021,149056.0,36085.0,724 COLLFIELD AVE STATEN ISLAND NY 10314-4253,GOTTLIEB SCHWARTZ FAMILY FOUNDATION INC,A60,,182525.0,NY,724 COLLFIELD AVE,Performing Arts,10314-4253,10314.0,40.605466,-74.144144,Gottlieb Schwartz Family Foundation Inc.
2106,2106,3173,200 MADISON AVENUE 5TH FLOOR,NEW YORK,0.0,22000.0,133808182,19000.0,36061.0,200 MADISON AVENUE NEW YORK NY 10016-3912,SUSAN W ROSE FUND FOR MUSIC INC,A68,,22000.0,NY,200 MADISON AVENUE,Music,10016-3912,10016.0,40.748885200000004,-73.9827039003413,Susan W Rose Fund for Music Inc.
2107,2107,3182,C/O SCHWABACHER/WINDELS/156 W 56 ST,NEW YORK,0.0,0.0,133830526,31069.0,36061.0,C/O SCHWABACHER/WINDELS/156 W 56 ST NEW YORK NY 10016-3411,DOROTHY DEHNER FOUNDATION FOR THE VISUAL ARTS,A40,,5211.0,NY,C/O SCHWABACHER/WINDELS/156 W 56 ST,Visual Arts,10016-3411,10019.0,,,Dorothy Dehner Foundation for the Visual Arts
2108,2108,3193,1 EAST 53RD ST,NEW YORK,390000.0,0.0,133838457,5473882.0,36061.0,1 EAST 53RD ST NEW YORK NY 10022-4200,THE PIERRE AND TANA MATISSE FOUNDATION,A40,,11154739.0,NY,1 EAST 53RD ST,Visual Arts,10022-4200,10022.0,40.7603972,-73.9751719523189,the Pierre and Tana Matisse Foundation
2109,2109,3203,320 W END AVE APT 6B,NEW YORK,0.0,0.0,133852316,5500.0,36061.0,320 W END AVE NEW YORK NY 10023-8115,SARAFIAN FOUNDATION HARVEY FRANCIS J JR TTEE,A26,,-6011.0,NY,320 W END AVE,Arts & Humanities Councils & Agencies,10023-8115,10023.0,40.7818639,-73.9827463,Sarafian Foundation Harvey Francis J Jr Ttee
2110,2110,3254,33-20 48TH AVENUE - 2ND FL,LONG ISLAND CITY,83462.0,52000.0,133885307,309620.0,36081.0,33-20 48TH AVENUE - LONG ISLAND CITY NY 11101-2438,NANCY GRAVES FOUNDATION INC,A51,,134130.0,NY,33-20 48TH AVENUE -,Art Museums,11101-2438,11101.0,,,Nancy Graves Foundation Inc.
2111,2111,3265,505 PARK AVE FL 8,NEW YORK,0.0,145.0,133897205,145.0,36061.0,505 PARK AVE NEW YORK NY 10022-1106,TEN TEN FOUNDATION INC,A50,,145.0,NY,505 PARK AVE,Museums,10022-1106,10022.0,40.7629124,-73.96944520000001,Ten Ten Foundation Inc.
2112,2112,3300,1430 BROADWAY,NEW YORK,0.0,365000.0,133915359,372165.0,36061.0,1430 BROADWAY NEW YORK NY 10018-3308,VIOLA FOUNDATION,A68,,365179.0,NY,1430 BROADWAY,Music,10018-3308,10018.0,40.7539335,-73.9868111,Viola Foundation
2113,2113,3384,1 LEXINGTON AVE APT 2A,NEW YORK,0.0,0.0,133929462,151008.0,36061.0,1 LEXINGTON AVE NEW YORK NY 10010-5539,THE FRIEDMAN KIEN AND TOYONAGA FOUNDATION INC,A40,,296773.0,NY,1 LEXINGTON AVE,Visual Arts,10010-5539,10010.0,40.7383774,-73.985310954196,the Friedman Kien and Toyonaga Foundation Inc.
2114,2114,3416,80 RIVERSIDE DR,NEW YORK,0.0,0.0,133935786,0.0,36061.0,80 RIVERSIDE DR NEW YORK NY 10024-5725,CLASSICAL MUSIC FOUNDATION OF NEW YORK,A68,,1.0,NY,80 RIVERSIDE DR,Music,10024-5725,10024.0,40.78560985,-73.9817052302222,Classical Music Foundation of New York
2115,2115,3418,16 E 79TH ST STE 31,NEW YORK,0.0,0.0,133935995,3192573.0,36061.0,16 E 79TH ST NEW YORK NY 10075-0150,LILY AUCHINCLOSS FOUNDATION INC,A40,,2804620.0,NY,16 E 79TH ST,Visual Arts,10075-0150,10075.0,40.77630245,-73.96276119215841,Lily Auchincloss Foundation Inc.
2116,2116,3504,C/O ANCHIN BLOCK ANCHIN LLP,NEW YORK,60000.0,0.0,133949433,402013.0,36061.0,C/O ANCHIN BLOCK ANCHIN LLP NEW YORK NY 10018-0000,POTTERS WHEEL FOUNDATION INC,A40,,303312.0,NY,C/O ANCHIN BLOCK ANCHIN LLP,Visual Arts,10018-0000,10018.0,,,Potters Wheel Foundation Inc.
2117,2117,3517,C/O ANCHIN - 1375 BROADWAY,NEW YORK,0.0,0.0,133957107,2489.0,36061.0,C/O ANCHIN - 1375 BROADWAY NEW YORK NY 10018-0000,NEW HERITAGE MUSIC FOUNDATION INC,A68,,87.0,NY,C/O ANCHIN - 1375 BROADWAY,Music,10018-0000,10018.0,,,New Heritage Music Foundation Inc.
2118,2118,3557,44 E 32ND ST FL 12,NEW YORK,0.0,0.0,133972275,592.0,36061.0,44 E 32ND ST NEW YORK NY 10016-5517,ART2FACTS,A40,,1.0,NY,44 E 32ND ST,Visual Arts,10016-5517,10016.0,40.745863799999995,-73.9829145684255,Art2Facts
2119,2119,3620,201 WEST 86TH ST,NEW YORK,0.0,3200.0,133981562,779.0,36061.0,201 WEST 86TH ST NEW YORK NY 10024-3328,MICA FOUNDATION,A51,,938.0,NY,201 WEST 86TH ST,Art Museums,10024-3328,10024.0,40.7881007,-73.97562990000002,Mica Foundation
2120,2120,3666,CO HECHT CO PC 350 5TH AVE-FL68,NEW YORK,103256.0,390000.0,133995881,742891.0,36061.0,CO HECHT CO PC 350 5TH NEW YORK NY 10118-6710,LUCILLE LORTEL THEATRE FOUNDATION INC,A65,,788079.0,NY,CO HECHT CO PC 350 5TH,Theater,10118-6710,10118.0,,,Lucille Lortel Theatre Foundation Inc.
2121,2121,3829,450 W 17TH ST APT 604,NEW YORK,16000.0,352856.0,134043424,381816.0,36061.0,450 W 17TH ST NEW YORK NY 10011-5818,VILLAR HAUSER THEATRE DEVELOPMENT FUND INC,A65,,426372.0,NY,450 W 17TH ST,Theater,10011-5818,10011.0,40.743401,-74.0054685918367,Villar Hauser Theatre Development Fund Inc.
2122,2122,3843,1048 5TH AVE,NEW YORK,650446.0,95943837.0,134047433,9306518.0,36061.0,1048 5TH AVE NEW YORK NY 10028-0111,NEUE GALERIE NEW YORK,A51,,101867976.0,NY,1048 5TH AVE,Art Museums,10028-0111,10028.0,40.78122365,-73.96023744000459,Neue Galerie New York
2123,2123,3869,289 E 7TH ST,BROOKLYN,0.0,0.0,134055562,1612.0,36047.0,289 E 7TH ST BROOKLYN NY 11218-3313,FASSBINDER FOUNDATION INC,A20,,1.0,NY,289 E 7TH ST,Arts & Culture,11218-3313,11218.0,40.64499195,-73.9727021710818,Fassbinder Foundation Inc.
2124,2124,3874,1177 6TH AVE 18TH FL,NEW YORK,0.0,11500.0,134057282,115669.0,36061.0,1177 6TH AVE NEW YORK NY 10036-2714,TRIO FOUNDATION,A6C,,46270.0,NY,1177 6TH AVE,Bands & Ensembles,10036-2714,10036.0,40.757312299999995,-73.982758224517,Trio Foundation
2125,2125,3905,1015 PARK AVE,NEW YORK,196606.0,0.0,134069592,13517951.0,36061.0,1015 PARK AVE NEW YORK NY 10028-0904,KEREN KESHET THE RAINBOW FOUNDATION,A12,,15780242.0,NY,1015 PARK AVE,Fund Raising & Fund Distribution,10028-0904,10028.0,40.7792714,-73.9574256,Keren Keshet the Rainbow Foundation
2126,2126,3906,767 5TH AVE,NEW YORK,26819.0,0.0,134069969,14318284.0,36061.0,767 5TH AVE NEW YORK NY 10153-0023,AMERICAN ART FOUNDATION INC,A12,,64321.0,NY,767 5TH AVE,Fund Raising & Fund Distribution,10153-0023,10153.0,40.7638414,-73.97297181876709,American Art Foundation Inc.
2127,2127,4060,17 BATTERY PL STE 1232,NEW YORK,66000.0,76200.0,134097150,69535.0,36061.0,17 BATTERY PL NEW YORK NY 10268-0003,INDIA HOUSE FOUNDATION,A54,,76200.0,NY,17 BATTERY PL,History Museums,10268-0003,10004.0,40.7051424,-74.01601090000001,India House Foundation
2128,2128,4080,1411 BROADWAY 9TH FLOOR,NEW YORK,0.0,0.0,134105372,0.0,36061.0,1411 BROADWAY NEW YORK NY 10018-3496,AMERICAN STUDIO THEATER INC,A6E,,1.0,NY,1411 BROADWAY,Performing Arts Schools,10018-3496,10018.0,40.7543376,-73.9871571,American Studio Theater Inc.
2129,2129,4103,145 EAST 57TH STREET,NEW YORK,86666.0,0.0,134115047,292759.0,36061.0,145 EAST 57TH STREET NEW YORK NY 10022-2141,SAUL STEINBERG FOUNDATION,A25,,149200.0,NY,145 EAST 57TH STREET,Arts Education,10022-2141,10022.0,40.760953,-73.96844628129959,Saul Steinberg Foundation
2130,2130,4157,767 FIFTH AVENUE,NEW YORK,116667.0,2182124.0,134138655,1658202.0,36061.0,767 FIFTH AVENUE NEW YORK NY 10153-0023,COMMISSION FOR ART RECOVERY INC,A20,,2182153.0,NY,767 FIFTH AVENUE,Arts & Culture,10153-0023,10153.0,42.7976632,-73.9527343,Commission for Art Recovery Inc.
2131,2131,4170,1995 BROADWAY,NEW YORK,0.0,50000.0,134143098,56930.0,36061.0,1995 BROADWAY NEW YORK NY 10023-0000,JINDHAG FOUNDATION,A23,,50024.0,NY,1995 BROADWAY,Cultural & Ethnic Awareness,10023-0000,10023.0,40.7754885,-73.9824748,Jindhag Foundation
2132,2132,4222,59 E 59TH ST,NEW YORK,0.0,419015.0,134149853,3294559.0,36061.0,59 E 59TH ST NEW YORK NY 10022-1104,ELYSABETH KLEINHANS THEATRICAL FOUNDATION INC,A65,,2726079.0,NY,59 E 59TH ST,Theater,10022-1104,10022.0,40.763436799999994,-73.9703567652577,Elysabeth Kleinhans Theatrical Foundation Inc.
2133,2133,4280,150 E 57TH ST 26 B,NEW YORK,0.0,12525.0,134177051,18062.0,36061.0,150 E 57TH ST 26 B NEW YORK NY 10022-0000,PAUL RUDOLPH FOUNDATION INC,A50,,12525.0,NY,150 E 57TH ST 26 B,Museums,10022-0000,10022.0,,,Paul Rudolph Foundation Inc.
2134,2134,4284,INTL WINE CTR 350 7TH AVE NO 1201,NEW YORK,0.0,8000.0,134179518,52751.0,36061.0,INTL WINE CTR 350 7TH AVE NO NEW YORK NY 10001-0000,INSTITUTE OF MASTERS OF WINE NORTH AMERICA LTD,A25,,87538.0,NY,INTL WINE CTR 350 7TH AVE NO,Arts Education,10001-0000,10001.0,,,Institute of Masters of Wine North America Ltd
2135,2135,4286,420 E 72ND ST APT 20C,NEW YORK,0.0,0.0,134180899,27036.0,36061.0,420 E 72ND ST NEW YORK NY 10021-5170,DA CAPO FOUNDATION INC,A68,,35816.0,NY,420 E 72ND ST,Music,10021-5170,10021.0,40.76723745,-73.955284092133,Da Capo Foundation Inc.
2136,2136,4288,2 PARK AVE FL 21,NEW YORK,0.0,0.0,134181214,98719.0,36061.0,2 PARK AVE NEW YORK NY 10016-9301,MALEVICH SOCIETY,A25,,4690.0,NY,2 PARK AVE,Arts Education,10016-9301,10016.0,40.74635635,-73.98257652206101,Malevich Society
2137,2137,4289,210 RIVERSIDE DR APT 6A,NEW YORK,0.0,11000.0,134181689,15631.0,36061.0,210 RIVERSIDE DR NEW YORK NY 10025-6880,AUDAX THEATER GROUP,A65,,11000.0,NY,210 RIVERSIDE DR,Theater,10025-6880,10025.0,40.7942307,-73.9761979,Audax Theater Group
2138,2138,4291,233 FIFTH AVE,NEW YORK,0.0,0.0,134181975,0.0,36061.0,233 FIFTH AVE NEW YORK NY 10016-8733,MUSE FOUNDATION OF NEW YORK INC,A56,,1.0,NY,233 FIFTH AVE,Natural History & Natural Science Museums,10016-8733,10016.0,42.983316187643204,-78.7067241037571,Muse Foundation of New York Inc.
2139,2139,4298,10 PARK TERR E STE 1-C,NEW YORK,0.0,0.0,134188626,0.0,36061.0,10 PARK TERR E NEW YORK NY 10034-1518,ENSAMBLE AMERICA INC,A69,,1.0,NY,10 PARK TERR E,Symphony Orchestras,10034-1518,10034.0,40.86963825,-73.91744078720541,Ensamble America Inc.
2140,2140,4345,C/O AUDREY HECKLER 150 E 69TH ST NO,NEW YORK,0.0,246090.0,134201589,42492.0,36061.0,C/O AUDREY HECKLER 150 E 69TH ST NO NEW YORK NY 10021-0000,THE FOUNDATION TO PROMOTE SELF TAUGHT ART INC,A12,,246090.0,NY,C/O AUDREY HECKLER 150 E 69TH ST NO,Fund Raising & Fund Distribution,10021-0000,10021.0,,,the Foundation to Promote Self Taught Art Inc.
2141,2141,4438,29 BLEECKER ST,NEW YORK,40500.0,0.0,134350414,1924166.0,36061.0,29 BLEECKER ST NEW YORK NY 10012-2440,PLANNING AND ART RESOURCES FOR COMMUNITIES INC,A02,,2496283.0,NY,29 BLEECKER ST,Management & Technical Assistance,10012-2440,10012.0,40.7252621,-73.99228029999999,Planning and Art Resources for Communities Inc.
2142,2142,5043,115 CENTRAL PARK W OFC 6,NEW YORK,0.0,0.0,136116536,169370.0,36061.0,115 CENTRAL PARK W OFC NEW YORK NY 10023-4198,JACOB BLUESTEIN FOUNDATION,A68,,272580.0,NY,115 CENTRAL PARK W OFC,Music,10023-4198,10023.0,,,Jacob Bluestein Foundation
2143,2143,5152,5 E 42ND ST,NEW YORK,0.0,0.0,136133259,2.0,36061.0,5 E 42ND ST NEW YORK NY 10017-6904,IRISH EMIGRANT SOCIETY OF NEW YORK,A23,,9.0,NY,5 E 42ND ST,Cultural & Ethnic Awareness,10017-6904,10017.0,40.753262,-73.9799588,Irish Emigrant Society of New York
2144,2144,5177,7 E 20TH ST 3RD FL,NEW YORK,116264.0,585.0,136139518,1659538.0,36061.0,7 E 20TH ST NEW YORK NY 10003-1106,KURT WEILL FOUNDATION FOR MUSIC,A68,,2433698.0,NY,7 E 20TH ST,Music,10003-1106,10003.0,40.739176,-73.9897657,Kurt Weill Foundation for Music
2145,2145,5351,319 W 107TH ST,NEW YORK,175958.0,564066.0,136161674,888422.0,36061.0,319 W 107TH ST NEW YORK NY 10025-2715,NICHOLAS ROERICH MUSEUM,A50,,1411109.0,NY,319 W 107TH ST,Museums,10025-2715,10025.0,40.80292405,-73.969012604222,Nicholas Roerich Museum
2146,2146,5430,150 BROADWAY RM 1915,NEW YORK,0.0,750.0,136168757,686.0,36061.0,150 BROADWAY NEW YORK NY 10038-0000,NEAR EASTERN ART RESEARCH CENTER INC,A20,,750.0,NY,150 BROADWAY,Arts & Culture,10038-0000,10038.0,40.709269799999994,-74.0102677,Near Eastern Art Research Center Inc.
2147,2147,5432,192 LEXINGTON AVE RM 1100,NEW YORK,116000.0,1000.0,136168827,268937.0,36061.0,192 LEXINGTON AVE NEW YORK NY 10016-0000,EDWARD ALBEE FOUNDATION INC,A20,,4456.0,NY,192 LEXINGTON AVE,Arts & Culture,10016-0000,10016.0,40.745053600000006,-73.9808817,Edward Albee Foundation Inc.
2148,2148,5601,243 E 34TH ST,NEW YORK,0.0,10.0,136219636,269.0,36061.0,243 E 34TH ST NEW YORK NY 10016-4852,FOUNDATION FOR ESTONIAN ARTS AND LETTERS INC,A23,,10.0,NY,243 E 34TH ST,Cultural & Ethnic Awareness,10016-4852,10016.0,40.74518515,-73.97615333662971,Foundation for Estonian Arts and Letters Inc.
2149,2149,5623,C/O BTCO LLP ONE PENN PLAZA NO 5335,NEW YORK,190000.0,279403.0,136227347,1181938.0,36061.0,C/O BTCO LLP ONE PENN PLAZA NO NEW YORK NY 10119-0000,IRIS AND B GERALD CANTOR FOUNDATION,A20,,758821.0,NY,C/O BTCO LLP ONE PENN PLAZA NO,Arts & Culture,10119-0000,10119.0,,,Iris and B Gerald Cantor Foundation
2150,2150,6004,C/O DUNNINGTON 250 PARK AVE,NEW YORK,0.0,3332.0,137061011,5281.0,36061.0,C/O DUNNINGTON 250 PARK AVE NEW YORK NY 10022-3758,WEISS MEMORIAL FOUNDATION TR WEISS HERBERT TTEE,A50,,3332.0,NY,C/O DUNNINGTON 250 PARK AVE,Museums,10022-3758,10177.0,,,Weiss Memorial Foundation Tr Weiss Herbert Ttee
2151,2151,6075,330 LAFAYETTE STREET NO 7,NEW YORK,0.0,1069100.0,137101223,386882.0,36061.0,330 LAFAYETTE STREET NO NEW YORK NY 10012-2739,KIKI KOGELNIK FOUNDATION,A40,,1139027.0,NY,330 LAFAYETTE STREET NO,Visual Arts,10012-2739,10012.0,,,Kiki Kogelnik Foundation
2152,2152,6339,59 JOHN ST APT 9B,NEW YORK,6000.0,760.0,137252069,30582.0,36061.0,59 JOHN ST NEW YORK NY 10038-3749,ANNA SOSENKO ASSIST TRUST,A12,,-1123.0,NY,59 JOHN ST,Fund Raising & Fund Distribution,10038-3749,10038.0,40.708833899999995,-74.0072921,Anna Sosenko Assist Trust
2153,2153,6400,299 PARK AVENUE 42ND FL,NEW YORK,50000.0,600000.0,137325028,692884.0,36061.0,299 PARK AVENUE NEW YORK NY 10171-0002,FISHER LANDAU CENTER FOR ART LANDAU EMILY FISHER TTEE,A51,,600180.0,NY,299 PARK AVENUE,Art Museums,10171-0002,10171.0,40.7560254,-73.9741826123375,Fisher Landau Center for Art Landau Emily Fisher Ttee
2154,2154,6664,405 PARK AVENUE 8TH FLOOR,NEW YORK,0.0,100927.0,141847428,296621.0,36061.0,405 PARK AVENUE NEW YORK NY 10022-4405,MOUNT PLEASANT FOUNDATION,A54,,101087.0,NY,405 PARK AVENUE,History Museums,10022-4405,10022.0,40.75970825,-73.97166268799,Mount Pleasant Foundation
2155,2155,8554,650 SIXTH AVENUE,NEW YORK,0.0,5215.0,200487898,285905.0,36061.0,650 SIXTH AVENUE NEW YORK NY 10011-2013,MALLOY FAM FOUNDATION INC,A51,,5215.0,NY,650 SIXTH AVENUE,Art Museums,10011-2013,10011.0,42.7965419,-73.95199649999999,Malloy Fam Foundation Inc.
2156,2156,10017,PO BOX 1531,NEW YORK,16600.0,0.0,202011199,63269.0,36061.0,,FLORENCE TYSON FUND FOR THE CREATIVE ARTS THERAPIES INC,A12,,2577.0,NY,,Fund Raising & Fund Distribution,10276-1531,10276.0,,,Florence Tyson Fund for the Creative Arts Therapies Inc.
2157,2157,10469,C/O CLINTON GRP 510 MADISON AV SUI,NEW YORK,0.0,31000.0,202394337,5277.0,36061.0,C/O CLINTON GRP 510 MADISON AV SUI NEW YORK NY 10022-0000,HALL INSTITUTE FOR NEW JERSEY PUBLIC POLICY INC,A01,,31000.0,NY,C/O CLINTON GRP 510 MADISON AV SUI,Alliances & Advocacy,10022-0000,10022.0,,,Hall Institute for New Jersey Public Policy Inc.
2158,2158,10708,C/O JR ELECTRONICS 15 PARK ROW,NEW YORK,0.0,0.0,202765502,0.0,36061.0,C/O JR ELECTRONICS 15 PARK ROW NEW YORK NY 10038-0000,THE CITY HALL PARK JAZZ ASSOCIATION INC,A6C,,1.0,NY,C/O JR ELECTRONICS 15 PARK ROW,Bands & Ensembles,10038-0000,10038.0,,,the City Hall Park Jazz Association Inc.
2159,2159,10901,885 3RD AVE FL 33,NEW YORK,0.0,0.0,203093846,10949.0,36061.0,885 3RD AVE NEW YORK NY 10022-5094,FUNDACION CORP GROUP CENTRO CULTURAL,A12,,1.0,NY,885 3RD AVE,Fund Raising & Fund Distribution,10022-5094,10022.0,40.7579026,-73.9689292,Fundacion Corp. Group Centro Cultural
2160,2160,10950,1375 BROADWAY,NEW YORK,0.0,2026375.0,203156955,864495.0,36061.0,1375 BROADWAY NEW YORK NY 10018-7001,VIVIAN G PRINS FOUNDATION,A12,,2345179.0,NY,1375 BROADWAY,Fund Raising & Fund Distribution,10018-7001,10018.0,40.7524646,-73.9876262,Vivian G Prins Foundation
2161,2161,12235,675 THIRD A,NEW YORK,0.0,0.0,204144184,9715.0,36061.0,675 THIRD A NEW YORK NY 10017-5704,KALLIR FAMILY FOUNDATION,A51,,6052.0,NY,675 THIRD A,Art Museums,10017-5704,10017.0,,,Kallir Family Foundation
2162,2162,12535,529 5TH AVE RM 901,NEW YORK,41800.0,0.0,204711374,155948.0,36061.0,529 5TH AVE NEW YORK NY 10017-4608,THE ARSHILE GORKY FOUNDATION,A25,,-24575.0,NY,529 5TH AVE,Arts Education,10017-4608,10017.0,40.7545813,-73.9798459,the Arshile Gorky Foundation
2163,2163,16520,C/O GANER 1995 BROADWAY 16TH FLOOR,NEW YORK,0.0,9333.0,222809914,11225.0,36061.0,C/O GANER 1995 BROADWAY NEW YORK NY 10023-0000,MUSIC THEATER AND MORE INC,A68,,12357.0,NY,C/O GANER 1995 BROADWAY,Music,10023-0000,10023.0,,,Music Theater and More Inc.
2164,2164,20584,380 LEXINGTON AVE STE 4400,NEW YORK,0.0,0.0,237055841,107608.0,36061.0,380 LEXINGTON AVE NEW YORK NY 10169-0005,THE AMERICAN INDONESIAN CULTURAL AND EDUCATIONAL FOUNDATION INC,A23,,85424.0,NY,380 LEXINGTON AVE,Cultural & Ethnic Awareness,10169-0005,10168.0,40.6880854,-73.946399,the American Indonesian Cultural and Educational Foundation Inc.
2165,2165,20913,101 W 85TH ST APT 3-4,NEW YORK,0.0,0.0,237170979,0.0,36061.0,101 W 85TH ST NEW YORK NY 10024-4452,CREATIVE OPERA COMPANY LTD,A6A,,2000.0,NY,101 W 85TH ST,Opera,10024-4452,10024.0,40.7859775,-73.97282249999999,Creative Opera Company Ltd
