,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,Level1,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
1228,47171,159 W 25TH ST FL 4,NEW YORK,0,90977,200616353,135583,36061.0,159 W 25TH ST NEW YORK NY 10001-7237,PC,DANCE MUSIC HALL OF FAME INC,A50,0.0,90977,NY,159 W 25TH ST,Museums,10001-7237,10001.0,,40.7452842,-73.9939556964321
1229,47268,207 W 98TH ST,NEW YORK,0,31597,200636695,43066,36061.0,207 W 98TH ST NEW YORK NY 10025-5627,PC,TIFFANY CONSORT,A68,3158.0,38355,NY,207 W 98TH ST,Music,10025-5627,10025.0,,40.79580805,-73.9698780368498
1230,47289,9110 34TH AVE APT 5B,JACKSON HTS,0,13230,200642440,47662,36081.0,9110 34TH AVE JACKSON HTS NY 11372-3711,PC,CALPULLI MEXICAN DANCE COMPANY,A62,36610.0,49840,NY,9110 34TH AVE,Dance,11372-3711,11372.0,,40.755438,-73.8691727
1231,47585,9 MURRAY ST STE 4E,NEW YORK,0,226350,200721610,546475,36061.0,9 MURRAY ST NEW YORK NY 10007-2223,PC,DOWNTOWN ARTS DEVELOPMENT INC,A40,236032.0,519792,NY,9 MURRAY ST,Visual Arts,10007-2223,10007.0,,40.7134916,-74.0079247
1232,47807,74 TRINITY PL,NEW YORK,129159,275090,200773673,566626,36061.0,74 TRINITY PL NEW YORK NY 10006-2003,PC,TRINITY CONCERTS INC,A68,10335.0,285425,NY,74 TRINITY PL,Music,10006-2003,10006.0,,40.7083423,-74.0127623
1233,47860,105 DUANE STREET,NEW YORK,50300,172940,200783100,163878,36061.0,105 DUANE STREET NEW YORK NY 10007-3601,PC,NATIONAL ENTERTAINMENT FUND FOR THE CULTURAL ARTS INC,A26,0.0,172940,NY,105 DUANE STREET,Arts & Humanities Councils & Agencies,10007-3601,10007.0,,40.7157848,-74.005874511019
1234,47982,919 THIRD AVENUE,NEW YORK,47321,851800,200815992,230824,36061.0,919 THIRD AVENUE NEW YORK NY 10022-3902,PC,PHILOCTETES CENTER INC,A03,0.0,852009,NY,919 THIRD AVENUE,Professional Societies & Associations,10022-3902,10022.0,,40.75889165,-73.9674682171493
1235,48156,40 WALL ST FLR 11,NEW YORK,0,0,200864170,10916,36061.0,40 WALL ST NEW YORK NY 10005-1304,PC,SOUTH ASIAN AMERICAN ASSOCIATION INC,A23,0.0,19925,NY,40 WALL ST,Cultural & Ethnic Awareness,10005-1304,10005.0,,40.70702185,-74.0096669226679
1236,48414,230 W 21ST ST,NEW YORK,0,83775,200935125,53763,36061.0,230 W 21ST ST NEW YORK NY 10011-3401,PC,NY AMERICA INC,A20,0.0,83881,NY,230 W 21ST ST,Arts & Culture,10011-3401,10011.0,,40.743129,-73.997557755102
1237,48600,35 HYATT ST,STATEN ISLAND,0,4144871,200985637,421948,36085.0,35 HYATT ST STATEN ISLAND NY 10301-1801,PC,RICHMOND DANCE ENSEMBLE INC,A62,291157.0,4441398,NY,35 HYATT ST,Dance,10301-1801,10301.0,,40.6419443,-74.0774099
1238,48683,219 JEFFERSON AVE,STATEN ISLAND,0,0,201007878,58698,36085.0,219 JEFFERSON AVE STATEN ISLAND NY 10306-3511,PC,SICC INC,A23,81415.0,61235,NY,219 JEFFERSON AVE,Cultural & Ethnic Awareness,10306-3511,10306.0,,40.58193235,-74.0988326535105
1239,48850,207 21ST ST APT 3F,BROOKLYN,0,40300,201054976,49600,36047.0,207 21ST ST BROOKLYN NY 11232-1350,PC,HOOVERVILLE PRODUCTIONS INC,A60,3210.0,43510,NY,207 21ST ST,Performing Arts,11232-1350,11232.0,,40.66212335,-73.9943648229626
1240,48898,232 MADISON AVE FL 3,NEW YORK,0,184782,201064485,189451,36061.0,232 MADISON AVE NEW YORK NY 10016-2901,PC,ITALIAN LANGUAGE INTERCULTURAL ALLIANCE INC,A20,0.0,184782,NY,232 MADISON AVE,Arts & Culture,10016-2901,10016.0,,40.75007345,-73.9819476924843
1241,49842,327 E 18TH ST,NEW YORK,20539,690841,201286572,675096,36061.0,327 E 18TH ST NEW YORK NY 10003-2802,PC,PERFORMA INC,A51,0.0,692129,NY,327 E 18TH ST,Art Museums,10003-2802,10003.0,,40.7344933,-73.9818501442032
1242,50169,1050 5TH AVE APT 7A,NEW YORK,0,85412,201371691,36769,36061.0,1050 5TH AVE NEW YORK NY 10028-0140,PC,CAROL TAMBOR THEATRICAL FOUNDATION INC,A65,0.0,38025,NY,1050 5TH AVE,Theater,10028-0140,10028.0,,40.7816147,-73.9601394
1243,50477,32 W 38TH ST,NEW YORK,0,73325,201450599,82971,36061.0,32 W 38TH ST NEW YORK NY 10018-6232,PC,ALGONQUIN THEATER PRODUCTIONS INC,A65,0.0,77743,NY,32 W 38TH ST,Theater,10018-6232,10018.0,,40.7514126,-73.9843826992005
1244,50524,850 HOWARD AVE APT 1J,STATEN ISLAND,0,26095,201458258,22049,36085.0,850 HOWARD AVE STATEN ISLAND NY 10301-4445,PC,MUSICAL CHAIRS CHAMBER ENSEMBLE INC,A6C,0.0,26157,NY,850 HOWARD AVE,Bands & Ensembles,10301-4445,10301.0,,40.61284925,-74.0990745001782
1245,50630,210 11TH AVE,NEW YORK,63900,29300,201484878,207328,36061.0,210 11TH AVE NEW YORK NY 10001-1210,PC,PHOTO-BASED ART INC,A40,42175.0,231655,NY,210 11TH AVE,Visual Arts,10001-1210,10001.0,,40.7499809,-74.0059903
1246,50845,6 E 32ND ST,NEW YORK,224714,0,201536800,774870,36061.0,6 E 32ND ST NEW YORK NY 10016-5422,PC,CHERRY LANE MUSIC FOUNDATION INC,A68,534721.0,534721,NY,6 E 32ND ST,Music,10016-5422,10016.0,,40.7467647,-73.9848226
1247,50927,200 PARK AVE FL 47,NEW YORK,0,16763,201558968,47228,36061.0,200 PARK AVE NEW YORK NY 10166-4799,PC,EGULLET SOCIETY FOR CULINARY ARTS & LETTERS,A03,31478.0,48353,NY,200 PARK AVE,Professional Societies & Associations,10166-4799,10166.0,,40.75361345,-73.976580044299
1248,50948,303 PARK AVENUE SOUTH 1065,NEW YORK,0,163709,201562809,229096,36061.0,303 PARK AVENUE SOUTH NEW YORK NY 10010-3601,PC,PHOENIX THEATRE ENSEMBLE INC,A65,60549.0,225101,NY,303 PARK AVENUE SOUTH,Theater,10010-3601,10010.0,,40.7403534,-73.9860196
1249,51255,990 FIFTH AVE 6TH FLR,NEW YORK,0,95675,201640656,274913,36061.0,990 FIFTH AVE NEW YORK NY 10021-0141,PC,METROPOLITAN MUSEUM HISTORIC DISTRICT COALITION,A50,0.0,95675,NY,990 FIFTH AVE,Museums,10021-0141,10021.0,,42.7976632,-73.9527343
1250,52194,PO BOX 442,NEW YORK,0,61971,201894401,66694,36061.0,,PC,3 GRACES THEATER CO INC,A65,15406.0,78129,NY,,Theater,10163-0442,10163.0,,,
1251,52215,140 SECOND AVENUE,NEW YORK,0,43700,201900264,101112,36061.0,140 SECOND AVENUE NEW YORK NY 10003-8364,PC,ILAND INC,A60,56209.0,99909,NY,140 SECOND AVENUE,Performing Arts,10003-8364,10003.0,,42.6354291687142,-73.7409010269515
1252,52271,1865 BROADWAY,NEW YORK,566030,1590422,201915394,2055117,36061.0,1865 BROADWAY NEW YORK NY 10023-7503,PC,MUSEUM OF BIBLICAL ART,A50,19620.0,1639826,NY,1865 BROADWAY,Museums,10023-7503,10023.0,,40.7702029,-73.9824609
1253,52471,276 5TH AVE RM 1007,NEW YORK,0,28901,201965815,55163,36061.0,276 5TH AVE NEW YORK NY 10001-4509,PC,CHELSEA OPERA INC,A6A,28545.0,57649,NY,276 5TH AVE,Opera,10001-4509,10001.0,,40.7458789,-73.9868692
1254,52549,159 BEACH 141ST ST,BELLE HARBOR,0,6208,201987173,46570,36081.0,159 BEACH 141ST ST BELLE HARBOR NY 11694-1227,PC,PENINSULA PERFORMING ARTS CONSERVATORY INC,A60,33209.0,39417,NY,159 BEACH 141ST ST,Performing Arts,11694-1227,11694.0,,,
1255,52689,314 E 84TH ST APT 11,NEW YORK,0,83057,202025437,58885,36061.0,314 E 84TH ST NEW YORK NY 10028-4491,PC,FOLK ARTS RAJASTHAN INC,A24,37994.0,143316,NY,314 E 84TH ST,Folk Arts,10028-4491,10028.0,,40.77606225,-73.9520752860981
1256,53433,260 W 52ND ST STE 23-A,NEW YORK,0,19653,202271343,31002,36061.0,260 W 52ND ST NEW YORK NY 10019-5836,PC,MILK CAN THEATRE COMPANY INC,A65,12359.0,33177,NY,260 W 52ND ST,Theater,10019-5836,10019.0,,40.7633132,-73.9849048
1257,53687,229 ROGERS AVE,BROOKLYN,0,2500,202352155,42471,36047.0,229 ROGERS AVE BROOKLYN NY 11225-1478,PC,KS JAMM DANCE TROUPE INC,A62,39971.0,42471,NY,229 ROGERS AVE,Dance,11225-1478,11225.0,,40.668569,-73.9531740910532
1258,54338,288 W 92NE ST,NEW YORK,41478,32132,202588174,127437,36061.0,288 W 92NE ST NEW YORK NY 10025-7356,PC,GOTHAM STAGE COMPANY INC,A65,21978.0,54110,NY,288 W 92NE ST,Theater,10025-7356,10025.0,,,
1259,54450,222 W 134TH ST,NEW YORK,0,214283,202629354,163234,36061.0,222 W 134TH ST NEW YORK NY 10030-3002,PC,DEMOCRACY BUILDERS,A12,0.0,214536,NY,222 W 134TH ST,Fund Raising & Fund Distribution,10030-3002,10030.0,,40.8149449,-73.9454710222652
1260,54655,452 FIFTH AVE STE 23RD,NEW YORK,0,55000,202705318,673910,36061.0,452 FIFTH AVE NEW YORK NY 10018-2706,PC,LOUISE T BLOUIN FOUNDATION INC,A12,0.0,55000,NY,452 FIFTH AVE,Fund Raising & Fund Distribution,10018-2706,10018.0,,42.7976632,-73.9527343
1261,54734,14 BRENTWOOD AVE,STATEN ISLAND,0,56224,202732542,50030,36085.0,14 BRENTWOOD AVE STATEN ISLAND NY 10301-2004,PC,STATEN ISLAND ORCESTRA,A69,0.0,56224,NY,14 BRENTWOOD AVE,Symphony Orchestras,10301-2004,10301.0,,40.6388919,-74.1032527152015
1262,54816,54 W 76TH ST APT BF,NEW YORK,0,42450,202758174,66042,36061.0,54 W 76TH ST NEW YORK NY 10023-1511,PC,FILDWITH ENSEMBLE THEATRE INC,A65,0.0,63564,NY,54 W 76TH ST,Theater,10023-1511,10023.0,,40.77960855,-73.9764596673469
1263,54930,412 WEST 42ND STREET 3RD FLOOR,NEW YORK,465850,1256747,202795905,1231042,36061.0,412 WEST 42ND STREET NEW YORK NY 10036-6809,PC,THE LIVING ROOM FOR ARTISTS INC,A65,66965.0,1324777,NY,412 WEST 42ND STREET,Theater,10036-6809,10036.0,,40.7585831,-73.9934029
1264,55072,70 BATTERY PL APT 102,NEW YORK,0,29193,202838552,33666,36061.0,70 BATTERY PL NEW YORK NY 10280-1507,PC,VIA COLLABORATIVE ARTS CORPORATION,A62,7480.0,36673,NY,70 BATTERY PL,Dance,10280-1507,10280.0,,40.70729005,-74.0175273410714
1265,55146,600 MADISON AVE FL 12,NEW YORK,0,6700,202862536,27072,36061.0,600 MADISON AVE NEW YORK NY 10022-1681,PC,NEW STUDIO FOR THE ART OF PAINTED FINISHES,A25,22830.0,29530,NY,600 MADISON AVE,Arts Education,10022-1681,10022.0,,40.76292415,-73.9724077057048
1266,55540,458 W 52ND ST APT 1D,NEW YORK,0,60070,202990023,29366,36061.0,458 W 52ND ST NEW YORK NY 10019-6359,PC,AMERICAN LYRIC THEATER CENTER INC,A65,532.0,60605,NY,458 W 52ND ST,Theater,10019-6359,10019.0,,40.76559095,-73.9905096740468
1267,55952,PO BOX 1050,NEW YORK,16730,0,203127761,59171,36061.0,,PC,TRADITION IN TAP INC,A62,56439.0,56439,NY,,Dance,10276-1050,10276.0,,,
1268,56485,347 W 36TH ST RM 1204,NEW YORK,0,34000,203320165,28400,36061.0,347 W 36TH ST NEW YORK NY 10018-7017,PC,LA MUSE VENALE,A65,0.0,28400,NY,347 W 36TH ST,Theater,10018-7017,10018.0,,40.75449885,-73.9943268654356
1269,56922,41 MADISON AVE RM 4000,NEW YORK,0,26790,203455975,54078,36061.0,41 MADISON AVE NEW YORK NY 10010-2239,PC,CLASSICS ABROAD INC,A68,29604.0,56394,NY,41 MADISON AVE,Music,10010-2239,10010.0,,40.7424976,-73.9863663
1270,56934,316 W 105TH ST APT 3A,NEW YORK,0,26225,203460356,87590,36061.0,316 W 105TH ST NEW YORK NY 10025-3489,PC,ELLISON BALLET FOUNDATION INC,A63,117097.0,143322,NY,316 W 105TH ST,Ballet,10025-3489,10025.0,,40.80119235,-73.9700960793346
1271,57207,511 AVENUE OF THE AMERICANS STE 74,NEW YORK,0,78648,203554252,100366,36061.0,511 AVENUE OF THE AMERICANS NEW YORK NY 10011-8436,PC,NEW YORK CITY MASTER CHORALE INC,A6B,28639.0,112314,NY,511 AVENUE OF THE AMERICANS,Singing & Choral Groups,10011-8436,10011.0,,,
1272,57381,475 W 57TH ST 6A 3,NEW YORK,0,2060,203613986,42980,36061.0,475 W 57TH ST 6A NEW YORK NY 10019-0000,PC,NEW YORK NEO-FUTURISTS,A65,44126.0,46186,NY,475 W 57TH ST 6A,Theater,10019-0000,10019.0,,,
1273,57482,323 W 42ND ST APT 4R,NEW YORK,0,27400,203661522,40784,36061.0,323 W 42ND ST NEW YORK NY 10036-6923,PC,THE CLOCKWORK THEATRE INCORPORATED,A65,18879.0,46279,NY,323 W 42ND ST,Theater,10036-6923,10036.0,,40.7578954,-73.990816
1274,57892,13744 NORTHERN BLVD,FLUSHING,0,59511,203834040,23624,36081.0,13744 NORTHERN BLVD FLUSHING NY 11354-4122,PC,TAIWANESE AMERICAN ASSOCIATION OFNEW YORK INC,A23,2715.0,81363,NY,13744 NORTHERN BLVD,Cultural & Ethnic Awareness,11354-4122,11354.0,,,
1275,58105,441 W 49TH ST APT 15,NEW YORK,11000,114665,203930014,112859,36061.0,441 W 49TH ST NEW YORK NY 10019-7217,PC,OSLO ELSEWHERE INC,A65,26350.0,141086,NY,441 W 49TH ST,Theater,10019-7217,10019.0,,40.76374855,-73.9910759891401
1276,58219,30 E 31ST ST FLR 2,NEW YORK,0,0,203981885,79667,36061.0,30 E 31ST ST NEW YORK NY 10016-6825,PC,DOKOUDOVSKY NEW YORK CONSERVATORYOF DANCE INC,A6E,82349.0,82349,NY,30 E 31ST ST,Performing Arts Schools,10016-6825,10016.0,,40.7454579,-73.9839376432977
1277,58256,1515 GRAND CONCOURSE APT 5D,BRONX,0,15408,204007715,27256,36005.0,1515 GRAND CONCOURSE BRONX NY 10452-6332,PC,INSPIRIT - A DANCE COMPANY - INC,A62,14440.0,29848,NY,1515 GRAND CONCOURSE,Dance,10452-6332,10452.0,,40.84163515,-73.9128776615277
1278,58388,142 BOWERY APT 3,NEW YORK,0,55517,204099038,40691,36061.0,142 BOWERY NEW YORK NY 10013-4200,PC,PEOPLES ARCHITECTURE FOUNDATION LTD,A40,0.0,55517,NY,142 BOWERY,Visual Arts,10013-4200,10013.0,,40.7192881,-73.9948009965629
1279,58887,PO BOX 1697,NEW YORK,18000,58000,204439028,38553,36061.0,,PC,WHEELCHAIR DANCESPORT ASSOCIATIONUSA & USA OPEN WHEELCHAIR DANCESPOR,A62,0.0,58404,NY,,Dance,10101-1697,10101.0,,,
1280,59288,339 E 77TH ST APT 4E,NEW YORK,0,0,204794266,6133,36061.0,339 E 77TH ST NEW YORK NY 10021-2268,PC,MAX REGER FOUNDATION OF AMERICA,A68,28648.0,28648,NY,339 E 77TH ST,Music,10021-2268,10021.0,,40.7729692,-73.9582529
1281,59564,100 WALL ST 21ST FLR,NEW YORK,0,54525,205049150,101159,36061.0,100 WALL ST NEW YORK NY 10005-3701,PC,THE SWISS SOCIETY OF NEW YORK INC,A23,9420.0,82557,NY,100 WALL ST,Cultural & Ethnic Awareness,10005-3701,10005.0,,40.7053791,-74.0067932
1282,59942,755 E 235TH ST APT 1,BRONX,0,44209,205554439,34871,36005.0,755 E 235TH ST BRONX NY 10466-3155,PC,LOLA LOUIS CREATIVE & PERFORMING ARTS INC,A60,0.0,46369,NY,755 E 235TH ST,Performing Arts,10466-3155,10466.0,,40.8943296,-73.8545225
1283,63703,25 W 31ST ST FL 4,NEW YORK,697409,609790,222542960,1160585,36061.0,25 W 31ST ST NEW YORK NY 10001-4413,PC,AMERICAN BALLROOM THEATER COMPANY INC,A62,697781.0,1522627,NY,25 W 31ST ST,Dance,10001-4413,10001.0,,40.7472671,-73.9872671
1284,64886,290 CONOVER ST PIER 44,BROOKLYN,20000,92347,222712163,105002,36047.0,290 CONOVER ST PIER BROOKLYN NY 11231-1020,PC,HUDSON WATERFRONT MUSEUM INC,A50,46429.0,143583,NY,290 CONOVER ST PIER,Museums,11231-1020,11231.0,,,
1285,65026,140 2ND AVE STE 504,NEW YORK,255757,141841,222742906,653148,36061.0,140 2ND AVE NEW YORK NY 10003-8384,PC,STEPHEN PETRONIO DANCE COMPANY INC,A62,342635.0,488634,NY,140 2ND AVE,Dance,10003-8384,10003.0,,40.7303767,-73.9865401
1286,65388,433 BROOME ST,NEW YORK,289227,491489,222814886,896162,36061.0,433 BROOME ST NEW YORK NY 10013-2622,PC,DIEU DONNE PAPER MILL INC,A40,478301.0,1070289,NY,433 BROOME ST,Visual Arts,10013-2622,10013.0,,40.72138485,-73.9994417048451
1287,66030,162 W 21ST ST,NEW YORK,0,0,222954688,42127,36061.0,162 W 21ST ST NEW YORK NY 10011-3202,PC,WHITE MOUNTAIN SUMMER DANCE FESTIVAL INC,A62,51232.0,51295,NY,162 W 21ST ST,Dance,10011-3202,10011.0,,40.742604,-73.9963514
1288,66187,304 QUINCY ST,BROOKLYN,0,60783,222983095,48485,36047.0,304 QUINCY ST BROOKLYN NY 11216-1467,PC,MAIMOUNA KEITA SCHOOL OF AFRICAN DANCE INC,A6E,3000.0,63783,NY,304 QUINCY ST,Performing Arts Schools,11216-1467,11216.0,,40.68695265,-73.9489135870873
1289,66431,62 WASHINGTON AVE,BROOKLYN,0,3680,223022634,57607,36047.0,62 WASHINGTON AVE BROOKLYN NY 11205-1202,PC,COLLABORATIVE URBAN SCULPTURE,A51,31859.0,35885,NY,62 WASHINGTON AVE,Art Museums,11205-1202,11205.0,,40.6968531,-73.96789635
1290,66591,536 LAGUARDIA PL,NEW YORK,88145,463016,223047700,330423,36061.0,536 LAGUARDIA PL NEW YORK NY 10012-1401,PC,NEW YORK FOUNDATION FOR ARCHITECTURE INC,A40,66945.0,658905,NY,536 LAGUARDIA PL,Visual Arts,10012-1401,10012.0,,40.7284321903634,-73.9987806079963
1291,67471,154 CHRISTOPHER ST STE 2A,NEW YORK,222020,293615,223174222,484049,36061.0,154 CHRISTOPHER ST NEW YORK NY 10014-2840,PC,ARTSGENESIS INC,A25,256608.0,548640,NY,154 CHRISTOPHER ST,Arts Education,10014-2840,10014.0,,40.73249,-74.0090766666667
1292,69474,PO BOX 1913,NEW YORK,0,42796,223591393,18850,36061.0,,PC,RUDE MECHANICALS THEATER COMPANY INC,A65,0.0,42796,NY,,Theater,10156-1913,10156.0,,,
1293,69512,540 MADISON AVE FL 22,NEW YORK,0,2100,223599261,15817,36061.0,540 MADISON AVE NEW YORK NY 10022-3244,PC,THE INTERNATIONAL FRIENDS OF THE MONTREAL MUSEUM OF FINE ARTS INC,A51,0.0,21240,NY,540 MADISON AVE,Art Museums,10022-3244,10022.0,,40.760661,-73.9729948380827
1294,70401,45 W 34TH ST RM 701,NEW YORK,34100,107014,223782785,172194,36061.0,45 W 34TH ST NEW YORK NY 10001-3160,PC,KOREAN AMERICAN ASSOCIATION OF NEW JERSEY,A23,12890.0,210839,NY,45 W 34TH ST,Cultural & Ethnic Awareness,10001-3160,10001.0,,40.7497605,-73.9868496
1295,70523,2753 BROADWAY,NEW YORK,0,9703,223807606,156756,36061.0,2753 BROADWAY NEW YORK NY 10025-2803,PC,WOMEN DIVERS HALL OF FAME INC,A50,0.0,25957,NY,2753 BROADWAY,Museums,10025-2803,10025.0,,40.8012195,-73.9681803
1296,70908,PO BOX 4466,NEW YORK,0,9005,223879784,29402,36061.0,,PC,THEMANTICS GROUP INC,A65,4332.0,29557,NY,,Theater,10163-4466,10163.0,,,
1297,70947,515 WEST 46TH STREET FLOOR 2,NEW YORK,22349,35671,223886369,61709,36061.0,515 WEST 46TH STREET NEW YORK NY 10036-2203,PC,WATERWELL PRODUCTIONS,A65,20946.0,56634,NY,515 WEST 46TH STREET,Theater,10036-2203,10036.0,,40.76276315,-73.9944809668421
1298,71005,1133 AVENUE OF THE AMERICAS,NEW YORK,390609,14051700,223903993,1323372,36061.0,1133 AVENUE OF THE AMERICAS NEW YORK NY 10036-6710,PC,UNITED STATES ARTISTS INC,A26,0.0,14363260,NY,1133 AVENUE OF THE AMERICAS,Arts & Humanities Councils & Agencies,10036-6710,10036.0,,40.7557394,-73.9837251
1299,75516,359 BEDFORD AVE,BROOKLYN,76812,161000,232616928,211414,36047.0,359 BEDFORD AVE BROOKLYN NY 11211-5511,PC,MOMENTA INC,A40,36081.0,227083,NY,359 BEDFORD AVE,Visual Arts,11211-5511,11211.0,,40.7115029,-73.9629604056267
1300,79152,PO BOX 351034,BROOKLYN,0,64162,237001471,509779,36047.0,,PC,GREATER NEW YORK CITY ICE HOCKEY LEAGUE INC HIATRIC SOCIETY,A68,444425.0,508587,NY,,Music,11235-8834,11235.0,,,
1301,79187,100 MAIDEN LN APT 1201,NEW YORK,0,80762,237003075,132941,36061.0,100 MAIDEN LN NEW YORK NY 10038-4880,PC,LONDON PHILHARMONIC SOCIETY U S A INC,A69,0.0,80762,NY,100 MAIDEN LN,Symphony Orchestras,10038-4880,10038.0,,40.70666035,-74.0071608422923
1302,79674,PO BOX 654,NEW YORK,487321,474027,237022729,1059442,36061.0,,PC,WOOSTER GROUP INC,A65,526963.0,1004084,NY,,Theater,10013-0654,10013.0,,,
1303,79764,136 E 13TH ST,NEW YORK,337523,676901,237025308,989038,36061.0,136 E 13TH ST NEW YORK NY 10003-5306,PC,CSC REPERTORY LTD,A65,202621.0,1193561,NY,136 E 13TH ST,Theater,10003-5306,10003.0,,40.7327327,-73.9882502
1304,80145,140 W 79TH ST APT 9F,NEW YORK,78172,227706,237034927,269286,36061.0,140 W 79TH ST NEW YORK NY 10024-6428,PC,PRO MUSICIS FOUNDATION INC,A68,8668.0,211742,NY,140 W 79TH ST,Music,10024-6428,10024.0,,40.7824898,-73.9774793
1305,80325,156 W 56TH ST,NEW YORK,0,110630,237039510,77621,36061.0,156 W 56TH ST NEW YORK NY 10019-3800,PC,AMERICAN FRIENDS OF CONVENT GARDEN AND THE ROYAL BALLET INC,A63,0.0,111286,NY,156 W 56TH ST,Ballet,10019-3800,10019.0,,40.7641992,-73.9796511048683
1306,80706,675 THIRD AVE,NEW YORK,151727,649949,237051690,646543,36061.0,675 THIRD AVE NEW YORK NY 10017-5707,PC,SONGWRITERS HALL OF FAME INC,A50,46160.0,410760,NY,675 THIRD AVE,Museums,10017-5707,10017.0,,42.8002283,-73.9523152
1307,80873,115 MACDOUGAL ST,NEW YORK,229096,312134,237057226,431872,36061.0,115 MACDOUGAL ST NEW YORK NY 10012-1202,PC,AMAS MUSICAL THEATRE INC,A65,44286.0,417446,NY,115 MACDOUGAL ST,Theater,10012-1202,10012.0,,40.7291711,-74.0011907
1308,81429,55 WASHINGTON ST STE 218,BROOKLYN,731830,1517634,237072915,1992963,36047.0,55 WASHINGTON ST BROOKLYN NY 11201-1074,PC,BROOKLYN ARTS COUNCIL,A26,572164.0,2105793,NY,55 WASHINGTON ST,Arts & Humanities Councils & Agencies,11201-1074,11201.0,,40.7031971,-73.9895234
1309,81742,450 BEACH 128TH ST,BELLE HARBOR,0,24827,237082566,49738,36081.0,450 BEACH 128TH ST BELLE HARBOR NY 11694-1509,PC,ROCKAWAY MUSIC AND ARTS COUNCIL INC,A26,8268.0,33303,NY,450 BEACH 128TH ST,Arts & Humanities Councils & Agencies,11694-1509,11694.0,,40.5794794,-73.848725997317
1310,81884,311 W 43RD ST 8TH FLOOR,NEW YORK,9243967,7924466,237086643,21127049,36061.0,311 W 43RD ST NEW YORK NY 10036-6413,PC,MANHATTAN THEATER CLUB INC,A65,12823161.0,21763577,NY,311 W 43RD ST,Theater,10036-6413,10036.0,,40.75842215,-73.9900049561336
1311,82061,575 MADISON AVE,NEW YORK,0,21100,237089275,2210,36061.0,575 MADISON AVE NEW YORK NY 10022-2511,PC,ART DEALERS ASSOCIATION FOUNDATION INC,A12,0.0,26812,NY,575 MADISON AVE,Fund Raising & Fund Distribution,10022-2511,10022.0,,40.7617911,-73.9724122408202
1312,82184,1123 BROADWAY STE 304,NEW YORK,47715,95739,237092617,106257,36061.0,1123 BROADWAY NEW YORK NY 10010-2007,PC,AMATEUR CHAMBER MUSIC PLAYERS INC,A6C,0.0,105541,NY,1123 BROADWAY,Bands & Ensembles,10010-2007,10010.0,,40.7432333,-73.9892796
1313,83415,PO BOX 20613,NEW YORK,0,165,237124213,31958,36061.0,,PC,NEW YORK FLUTE CLUB INC,A6C,30707.0,33218,NY,,Bands & Ensembles,10025-1515,10025.0,,,
1314,83521,61 4TH AVE,NEW YORK,0,4795,237126812,25168,36061.0,61 4TH AVE NEW YORK NY 10003-5202,PC,AMERICAN MIME INC,A65,5125.0,31155,NY,61 4TH AVE,Theater,10003-5202,10003.0,,40.73074525,-73.9901874376316
1315,83598,155 AVE OF AMERICAS,NEW YORK,1716529,8412862,237129564,8940791,36061.0,155 AVE OF AMERICAS NEW YORK NY 10013-0000,PC,NEW YORK FOUNDATION FOR THE ARTS INC,A12,820172.0,9420540,NY,155 AVE OF AMERICAS,Fund Raising & Fund Distribution,10013-0000,10013.0,,40.7247271666667,-74.004237
1316,83699,252 7TH AVE APT 7W,NEW YORK,44710,10300,237133200,181314,36061.0,252 7TH AVE NEW YORK NY 10001-7336,PC,SOUNDSCAPE PRESENTS INC,A20,157114.0,167414,NY,252 7TH AVE,Arts & Culture,10001-7336,10001.0,,40.7452171,-73.9950563
1317,83848,PO BOX 56046,LONG IS CITY,0,20400,237138155,30807,36081.0,,PC,PANEPIROTIC FEDERATION OF AMERICA CANADA & AUSTRALIA,A23,0.0,48847,NY,,Cultural & Ethnic Awareness,11105-6046,11105.0,,,
1318,84008,549 W 52ND ST,NEW YORK,249534,563951,237150345,1093067,36061.0,549 W 52ND ST NEW YORK NY 10019-5012,PC,ENSEMBLE STUDIO THEATRE INC,A65,167927.0,772556,NY,549 W 52ND ST,Theater,10019-5012,10019.0,,40.76704085,-73.992959960306
1319,84129,1819 FLUSHING AVE,FLUSHING,0,9450,237154620,73291,36081.0,1819 FLUSHING AVE FLUSHING NY 11385-1002,PC,AMERICAN CERAMIC CIRCLE INC,A40,46066.0,57445,NY,1819 FLUSHING AVE,Visual Arts,11385-1002,11385.0,,40.7114901,-73.9210008016733
1320,84266,549 W 52ND ST,NEW YORK,0,49333,237158715,81406,36061.0,549 W 52ND ST NEW YORK NY 10019-5012,PC,MEDICINE SHOW THEATRE ENSEMBLE INC,A65,45810.0,95143,NY,549 W 52ND ST,Theater,10019-5012,10019.0,,40.76704085,-73.992959960306
1321,84574,3903 LITTLE NECK PKWY,LITTLE NECK,0,305794,237168859,379766,36081.0,3903 LITTLE NECK PKWY LITTLE NECK NY 11363-1429,PC,IRANIAN-ARMENIAN SOCIETY INC,A23,5340.0,311137,NY,3903 LITTLE NECK PKWY,Cultural & Ethnic Awareness,11363-1429,11363.0,,40.7645731,-73.7242793
