,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG
1751,373050,PO BOX 604565,BAY TERRACE,0.0,2800.0,133128876,14093.0,36081.0,,MUSIC ASSOCIATES OF NEW YORK LTD,A68,0.0,2806.0,NY,,Music,11360-4565,11360.0,,
1752,373054,136-40 39TH AVE,FLUSHING,0.0,3704.0,113585015,48878.0,36081.0,136-40 39TH AVE FLUSHING NY 11354-5536,DIX HILLS CHINESE CULTURAL ASSOCIATION INC,A23,20742.0,23647.0,NY,136-40 39TH AVE,Cultural & Ethnic Awareness,11354-5536,11354.0,,
1753,373088,PO BOX 2103,NEW YORK,0.0,39545.0,133977887,51735.0,36061.0,,DANCERS OVER 40 INC,A62,12978.0,52587.0,NY,,Dance,10101-2103,10101.0,,
1754,373531,PO BOX 844,NEW YORK,0.0,84490.0,454859040,16820.0,36061.0,,CAUSA ARTIUM LIMITED,A20,0.0,84490.0,NY,,Arts & Culture,10025-0844,10025.0,,
1755,373593,815 GERALD AVENUE,BRONX,0.0,200.0,134015219,120.0,36005.0,815 GERALD AVENUE BRONX NY 10451-2350,DESFILE Y FESTVAL DOMINICANA DE EL BRONX INC,A23,0.0,200.0,NY,815 GERALD AVENUE,Cultural & Ethnic Awareness,10451-2350,10451.0,,
1756,373832,333 W END AVE APT 16C,NEW YORK,0.0,1165.0,510138893,6541.0,36061.0,333 W END AVE NEW YORK NY 10023-8133,PERFORMERS COMMITTEE INC,A68,250.0,1415.0,NY,333 W END AVE,Music,10023-8133,10023.0,40.7823825,-73.9828165
1757,373943,138 SOUTH OXFORD STREET 5TH FLOOR,BROOKLYN,168458.0,286112.0,133697027,393495.0,36047.0,138 SOUTH OXFORD STREET BROOKLYN NY 11217-1695,TARGET MARGIN THEATER INC,A65,23584.0,348320.0,NY,138 SOUTH OXFORD STREET,Theater,11217-1695,11217.0,40.687303,-73.973648
1758,374124,147 W 72ND ST APT 2C,NEW YORK,0.0,21420.0,651309240,45177.0,36061.0,147 W 72ND ST NEW YORK NY 10023-3201,MAIEUTIC THEATRE WORKS,A65,25678.0,47098.0,NY,147 W 72ND ST,Theater,10023-3201,10023.0,40.77835205,-73.98027225
1759,374179,106 W 117TH ST,NEW YORK,0.0,183186.0,272919866,117911.0,36061.0,106 W 117TH ST NEW YORK NY 10026-2256,GIGIS PLAYHOUSE-NEW YORK CITY LLC,A61,0.0,159495.0,NY,106 W 117TH ST,Performing Arts Centers,10026-2256,10026.0,40.8027065,-73.9495427
1760,374338,260 W BROADWAY STE 1,NEW YORK,0.0,0.0,136216301,600.0,36061.0,260 W BROADWAY NEW YORK NY 10013-2260,OTHER THEATER INC,A65,0.0,7.0,NY,260 W BROADWAY,Theater,10013-2260,10013.0,40.7204466,-74.0055613
1761,375095,27 WEST 20TH STREET,NEW YORK,126443.0,173472.0,133839702,293445.0,36061.0,27 WEST 20TH STREET NEW YORK NY 10011-0000,EARLY STAGES PROGRAM INC,A20,92802.0,336056.0,NY,27 WEST 20TH STREET,Arts & Culture,10011-0000,10011.0,40.7434266,-73.9998517
1762,375125,13532 38TH AVE,FLUSHING,0.0,72787.0,264348825,89966.0,36081.0,13532 38TH AVE FLUSHING NY 11354-0000,QUEENS CENTER FOR PERFORMING ARTS INC,A61,0.0,72787.0,NY,13532 38TH AVE,Performing Arts Centers,11354-0000,11354.0,,
1763,375427,5 E 67TH ST APT 2A,NEW YORK,0.0,115000.0,133662555,82500.0,36061.0,5 E 67TH ST NEW YORK NY 10065-5824,THE METROPOLITAN REPERTORY BALLET INC,A63,0.0,99000.0,NY,5 E 67TH ST,Ballet,10065-5824,10065.0,40.76918655,-73.9685557443725
1764,375519,12-44B CLINTONVILLE ST ROOM NO 1FLR,WHITESTONE,0.0,215.0,275284733,995.0,36081.0,12-44B CLINTONVILLE ST WHITESTONE NY 11357-1849,ITALIAN AMERICANS FOR COMMUNITY AFFAIRS INC,A20,0.0,215.0,NY,12-44B CLINTONVILLE ST,Arts & Culture,11357-1849,11357.0,,
1765,375622,319 W 76TH ST APT 5A,NEW YORK,0.0,12716.0,364420273,53930.0,36061.0,319 W 76TH ST NEW YORK NY 10023-8045,YOUNG NEW YORKERS CHORUS,A6B,33592.0,49788.0,NY,319 W 76TH ST,Singing & Choral Groups,10023-8045,10023.0,40.7799598,-73.9768276
1766,375678,571 WALTON AVE STE 575,BRONX,0.0,3389.0,133253144,15184.0,36005.0,571 WALTON AVE BRONX NY 10451-5237,PEPATIAN,A23,12978.0,16367.0,NY,571 WALTON AVE,Cultural & Ethnic Awareness,10451-5237,10451.0,40.81947725,-73.9282972043851
1767,375695,14 EAST 38 THE STREET ROOM 11 TH,NEW YORK,0.0,0.0,208431374,37818.0,36061.0,14 EAST 38 THE STREET NEW YORK NY 10016-0000,DREAMING DRAWING DESIGNINCORPORATED,A40,37227.0,37227.0,NY,14 EAST 38 THE STREET,Visual Arts,10016-0000,10016.0,,
1768,375951,601 W 57TH ST APT 37D,NEW YORK,0.0,4246.0,412038037,7411.0,36061.0,601 W 57TH ST NEW YORK NY 10019-1078,SEPTEMBER CONCERT FOUNDATION,A68,0.0,4248.0,NY,601 W 57TH ST,Music,10019-1078,10019.0,40.7707337,-73.9918169
1769,376117,138 SOUTH OXFORD STREET,BROOKLYN,173734.0,810790.0,133081486,663956.0,36047.0,138 SOUTH OXFORD STREET BROOKLYN NY 11217-1695,AMERICAN OPERA PROJECTS INC,A6A,52362.0,863152.0,NY,138 SOUTH OXFORD STREET,Opera,11217-1695,11217.0,40.687303,-73.973648
1770,376188,119 W 72ND ST,NEW YORK,0.0,92978.0,271386203,92929.0,36061.0,119 W 72ND ST NEW YORK NY 10023-3201,CHARLES WIXON BERGER FOUNDATION FOR CHILDREN & MUSIC INC,A68,0.0,92978.0,NY,119 W 72ND ST,Music,10023-3201,10023.0,40.77786,-73.9794498
1771,376361,505 PARK AVE FL 20,NEW YORK,47684.0,320803.0,133777395,183150.0,36061.0,505 PARK AVE NEW YORK NY 10022-9306,HERMITAGE MUSEUM FOUNDATION USA INC,A54,117632.0,438652.0,NY,505 PARK AVE,History Museums,10022-9306,10022.0,40.7629124,-73.9694452
1772,376486,4004 WHITE PLAINS RD STE BSMNT,BRONX,0.0,0.0,133675035,0.0,36005.0,4004 WHITE PLAINS RD BRONX NY 10466-3004,A FE WE CULTURE,A20,0.0,0.0,NY,4004 WHITE PLAINS RD,Arts & Culture,10466-3004,10466.0,40.8886133,-73.8598004
1773,376752,111 MORTON ST APT 3A,NEW YORK,0.0,3680.0,510439878,74821.0,36061.0,111 MORTON ST NEW YORK NY 10014-3349,CABARET CONFERENCE INC,A25,72585.0,76267.0,NY,111 MORTON ST,Arts Education,10014-3349,10014.0,40.7314228,-74.0096176774981
1774,376763,139 CHRYSTIE ST APT 2F,NEW YORK,0.0,16131.0,452704968,17607.0,36061.0,139 CHRYSTIE ST NEW YORK NY 10002-2858,KONBIT MIZIK CORP,A68,0.0,17682.0,NY,139 CHRYSTIE ST,Music,10002-2858,10002.0,40.719721,-73.9933155
1775,376886,435 RIVERSIDE DR APT 122,NEW YORK,0.0,139588.0,562468453,79334.0,36061.0,435 RIVERSIDE DR NEW YORK NY 10025-7764,BARENBOIM-SAID FOUNDATION USA,A69,0.0,94350.0,NY,435 RIVERSIDE DR,Symphony Orchestras,10025-7764,10025.0,40.8085279,-73.9658887
1776,377749,54 WHITE ST,NEW YORK,111294.0,242426.0,133347764,279049.0,36061.0,54 WHITE ST NEW YORK NY 10013-3508,ARCHIVE OF CONTEMPORARY MUSIC,A68,6316.0,285216.0,NY,54 WHITE ST,Music,10013-3508,10013.0,40.718468,-74.0037923
1777,377787,PO BOX 20029,NEW YORK,0.0,61640.0,133334527,102614.0,36061.0,,DANCENOW NYC INC,A62,41939.0,103579.0,NY,,Dance,10014-0707,10014.0,,
1778,377888,2814 BRIGHTON 3RD ST,BROOKLYN,0.0,158444.0,113203795,148657.0,36047.0,2814 BRIGHTON 3RD ST BROOKLYN NY 11235-6712,TURKISH AMERICAN EYUP SULTAN CULTURAL CENTER INC,A23,0.0,158444.0,NY,2814 BRIGHTON 3RD ST,Cultural & Ethnic Awareness,11235-6712,11235.0,40.5826415,-73.9657260837053
1779,377993,200 W 70TH ST APT 6C,NEW YORK,0.0,23500.0,133096065,73883.0,36061.0,200 W 70TH ST NEW YORK NY 10023-4324,MAGIC CIRCLE OPERA REPRETORY ENSEMBLE INC,A6A,57286.0,80786.0,NY,200 W 70TH ST,Opera,10023-4324,10023.0,40.777411,-73.9831224
1780,378195,400 W 37TH ST APT 4F,NEW YORK,0.0,1551.0,861122168,32659.0,36061.0,400 W 37TH ST NEW YORK NY 10018-5635,EQUILATERAL THEATRE COMPANY INC,A65,31791.0,33342.0,NY,400 W 37TH ST,Theater,10018-5635,10018.0,40.7553287,-73.9952719
1781,378369,303 EAST 57TH STREET,NEW YORK,0.0,36796.0,261323620,66004.0,36061.0,303 EAST 57TH STREET NEW YORK NY 10022-2947,MUSICAL OLYMPUS FOUNDATION INC,A68,9076.0,45872.0,NY,303 EAST 57TH STREET,Music,10022-2947,10022.0,40.759561,-73.9645408810768
1782,378374,321 W 44TH ST STE 805,NEW YORK,0.0,0.0,10825812,0.0,36061.0,321 W 44TH ST NEW YORK NY 10036-5448,PERRY STREET THEATRE COMPANY INC,A65,0.0,0.0,NY,321 W 44TH ST,Theater,10036-5448,10036.0,40.759059,-73.9898271
1783,378751,81 MURRAY STREET,NEW YORK,0.0,100.0,133877381,6393.0,36061.0,81 MURRAY STREET NEW YORK NY 10007-2115,ARMENIAN CENTER FOR CONTEMPORARY EXPERIMENTAL ART INC,A60,0.0,100.0,NY,81 MURRAY STREET,Performing Arts,10007-2115,10007.0,40.71492485,-74.01077945
1784,378941,170 E 4TH ST APT 4H,BROOKLYN,0.0,23533.0,200422693,41294.0,36047.0,170 E 4TH ST BROOKLYN NY 11218-1740,VAMPIRE COWBOYS INCORPORATED,A60,21500.0,45033.0,NY,170 E 4TH ST,Performing Arts,11218-1740,11218.0,40.6481056,-73.9778265282931
1785,379456,2 VAN SINDEREN AVENUE 2ND FL,BROOKLYN,2436761.0,3386877.0,113423916,3972427.0,36047.0,2 VAN SINDEREN AVENUE BROOKLYN NY 11207-2302,FEDERATION OF MULTICULTURAL PROGRAM OF NEW JERSEY INC,A23,0.0,3386877.0,NY,2 VAN SINDEREN AVENUE,Cultural & Ethnic Awareness,11207-2302,11207.0,40.677749,-73.90343
1786,379535,389 BERGEN ST STE 2,BROOKLYN,0.0,0.0,270959640,9800.0,36047.0,389 BERGEN ST BROOKLYN NY 11217-2009,LOISEAU BLEU,A60,10858.0,10858.0,NY,389 BERGEN ST,Performing Arts,11217-2009,11217.0,40.6820863,-73.9781518814105
1787,379633,PO BOX 30,NEW YORK,0.0,8000.0,510202698,26555.0,36061.0,,AUDIENCE DEVELOPMENT COMMITTEE INC,A23,18961.0,26961.0,NY,,Cultural & Ethnic Awareness,10027-0030,10027.0,,
1788,379814,PO BOX 220283,BROOKLYN,0.0,30718.0,743256898,28412.0,36047.0,,DEBATE SOCIETY LTD,A65,20674.0,51392.0,NY,,Theater,11222-0283,11222.0,,
1789,379897,568 JEROME ST,BROOKLYN,19831.0,168334.0,270889467,68187.0,36047.0,568 JEROME ST BROOKLYN NY 11207-5618,ARTS EAST NEW YORK,A20,0.0,168334.0,NY,568 JEROME ST,Arts & Culture,11207-5618,11207.0,40.66708245,-73.8853061463088
1790,379942,213 SACKETT ST APT 3F,BROOKLYN,0.0,0.0,204750081,0.0,36047.0,213 SACKETT ST BROOKLYN NY 11231-3622,ELECTRIC PEAR PRODUCTIONS,A65,0.0,0.0,NY,213 SACKETT ST,Theater,11231-3622,11231.0,40.68414655,-73.9989461708826
1791,380079,40 WORTH ST RM 824,NEW YORK,0.0,16543.0,200115058,32880.0,36061.0,40 WORTH ST NEW YORK NY 10013-2904,THEATER MUSEUM,A50,0.0,10923.0,NY,40 WORTH ST,Museums,10013-2904,10013.0,40.7173052,-74.0069976
1792,380094,815 GERALD AVENUE,BRONX,0.0,5600.0,200029214,17244.0,36005.0,815 GERALD AVENUE BRONX NY 10451-2350,CASA CULTURAL DOMINICANA DEL BRONX,A23,0.0,5600.0,NY,815 GERALD AVENUE,Cultural & Ethnic Awareness,10451-2350,10451.0,,
1793,380214,548 BROADWAY APT 5J,NEW YORK,0.0,1771.0,134095135,19331.0,36061.0,548 BROADWAY NEW YORK NY 10012-3911,FIELD BAND FOUNDATION INC,A6C,0.0,1771.0,NY,548 BROADWAY,Bands & Ensembles,10012-3911,10012.0,40.7254757,-73.9966037
1794,380677,20 CLINTON STREET,NEW YORK,0.0,651.0,133157292,8804.0,36061.0,20 CLINTON STREET NEW YORK NY 10002-1755,CIRCLE ARTS INC,A20,7648.0,8301.0,NY,20 CLINTON STREET,Arts & Culture,10002-1755,10002.0,40.7207494,-73.9840901
1795,380815,150 E 57TH ST APT 19C,NEW YORK,0.0,540.0,134065787,23998.0,36061.0,150 E 57TH ST NEW YORK NY 10022-2797,ARTS-IN-CONTEXT EDUCATION FOUNDATION,A25,0.0,540.0,NY,150 E 57TH ST,Arts Education,10022-2797,10022.0,40.7603587,-73.9685888378935
1796,380915,380 BROADWAY FL 4,NEW YORK,0.0,11619.0,582527196,20058.0,36061.0,380 BROADWAY NEW YORK NY 10013-6027,BLUE COYOTE THEATER GROUP INC,A65,4200.0,16014.0,NY,380 BROADWAY,Theater,10013-6027,10013.0,40.7180547,-74.0028387
1797,381213,306 W 18TH ST APT 3A -,NEW YORK,58450.0,228075.0,133193376,202309.0,36061.0,306 W 18TH ST NEW YORK NY 10011-4400,THEATER BREAKING THROUGH BARRIERS CORP,A65,21679.0,249754.0,NY,306 W 18TH ST,Theater,10011-4400,10011.0,40.742281,-74.0012581086445
1798,381649,130 WEST 57TH STREET,NEW YORK,0.0,0.0,110054122,5027.0,36061.0,130 WEST 57TH STREET NEW YORK NY 10019-3303,THE VILNA PROJECT INC,A23,0.0,2588.0,NY,130 WEST 57TH STREET,Cultural & Ethnic Awareness,10019-3303,10019.0,40.7646757,-73.9786652
1799,382206,C/O H MANDEL 151 1ST AVENUE,NEW YORK,0.0,15700.0,10734181,45476.0,36061.0,C/O H MANDEL 151 1ST AVENUE NEW YORK NY 10003-0000,JAZZ JOURNALISTS ASSOCIATION,A6C,35997.0,51697.0,NY,C/O H MANDEL 151 1ST AVENUE,Bands & Ensembles,10003-0000,10003.0,,
1800,382421,145 WEST 46TH STREET NO 3RD FL,NEW YORK,0.0,45230.0,133516839,90384.0,36061.0,145 WEST 46TH STREET NO NEW YORK NY 10036-8502,AMERICAN GLOBE THEATRE LTD,A65,54234.0,94778.0,NY,145 WEST 46TH STREET NO,Theater,10036-8502,10036.0,,
1801,382488,85 S 6TH ST,BROOKLYN,0.0,49280.0,203479432,143573.0,36047.0,85 S 6TH ST BROOKLYN NY 11249-6026,ACCINOSCO INC,A50,72649.0,121929.0,NY,85 S 6TH ST,Museums,11249-6026,11249.0,40.7110551,-73.9650759828173
1802,382549,1161 E 224TH ST,BRONX,0.0,0.0,134158958,536.0,36005.0,1161 E 224TH ST BRONX NY 10466-5834,GRITTY CHERRIES INC,A65,0.0,1.0,NY,1161 E 224TH ST,Theater,10466-5834,10466.0,40.88275915,-73.8473723
1803,382687,24 WAVERLY PL,NEW YORK,0.0,39429.0,454978601,52234.0,36061.0,24 WAVERLY PL NEW YORK NY 10003-6757,ENSEMBLE MISE-EN INC,A6C,26669.0,66098.0,NY,24 WAVERLY PL,Bands & Ensembles,10003-6757,10003.0,40.729978,-73.994064
1804,382704,805 3RD AVE RM 1002,NEW YORK,82280.0,131100.0,133397823,327271.0,36061.0,805 3RD AVE NEW YORK NY 10022-7573,JAZZ FORUM ARTS INCORPORATED,A68,145906.0,296077.0,NY,805 3RD AVE,Music,10022-7573,10022.0,40.7554975,-73.9705521
1805,383000,C/O ML KINNEY 19-19 23 DRIVE,ASTORIA,0.0,0.0,202271343,974.0,36081.0,C/O ML KINNEY 19-19 23 DRIVE ASTORIA NY 11105-0000,MILK CAN THEATRE COMPANY INC,A65,0.0,0.0,NY,C/O ML KINNEY 19-19 23 DRIVE,Theater,11105-0000,11105.0,,
1806,383739,191 WILLOUGHBY STREET,BROOKLYN,0.0,49582.0,208008425,50081.0,36047.0,191 WILLOUGHBY STREET BROOKLYN NY 11201-5464,IVY BALDWIN DANCE INC,A62,13324.0,62906.0,NY,191 WILLOUGHBY STREET,Dance,11201-5464,11201.0,40.692404,-73.9803656987791
1807,384579,1036 E 230TH ST,BRONX,0.0,0.0,270130292,1035.0,36005.0,1036 E 230TH ST BRONX NY 10466-4810,EASTERN CHEROKEES OF NEW YORK TRIBE,A23,0.0,1135.0,NY,1036 E 230TH ST,Cultural & Ethnic Awareness,10466-4810,10466.0,40.8879581,-73.84861335
1808,384770,364 14TH ST,BROOKLYN,0.0,8054.0,260670214,29418.0,36047.0,364 14TH ST BROOKLYN NY 11215-5010,AFRO-LATIN JAZZ ALLIANCE INC,A6C,0.0,8055.0,NY,364 14TH ST,Bands & Ensembles,11215-5010,11215.0,40.664027,-73.9847861381494
1809,384785,PO BOX 1288,NEW YORK,0.0,9500.0,200528277,28832.0,36061.0,,NICHOLAS ANDRE DANCE THEATER INC,A62,23600.0,33103.0,NY,,Dance,10028-0009,10028.0,,
1810,384842,PO BOX 137,NEW YORK,0.0,0.0,133036527,0.0,36061.0,,BRIDGE STAGE OF THE ARTS INC,A65,0.0,0.0,NY,,Theater,10024-0137,10024.0,,
1811,385052,56 HAWTHORNE STREET 2,BROOKLYN,0.0,11003.0,113634222,16770.0,36047.0,56 HAWTHORNE STREET BROOKLYN NY 11225-5715,WILLIAMSBURG ART NEXUS INC,A60,7636.0,18647.0,NY,56 HAWTHORNE STREET,Performing Arts,11225-5715,11225.0,40.6571608,-73.9583222012575
1812,385107,449 W 125TH ST APT 5D,NEW YORK,0.0,18126.0,133589303,30872.0,36061.0,449 W 125TH ST NEW YORK NY 10027-4209,HOUSE OF DANCE INC,A62,19102.0,37236.0,NY,449 W 125TH ST,Dance,10027-4209,10027.0,40.8128261,-73.9554424085316
1813,385153,170 W END AVE APT 29D,NEW YORK,0.0,57764.0,133672768,59892.0,36061.0,170 W END AVE NEW YORK NY 10023-5402,EBONY ECUMENICAL ENSEMBLE INC,A6C,0.0,57764.0,NY,170 W END AVE,Bands & Ensembles,10023-5402,10023.0,40.7772074166667,-73.98624825
1814,385677,406 WEST 45TH STREET,NEW YORK,0.0,51336.0,273814368,75496.0,36061.0,406 WEST 45TH STREET NEW YORK NY 10036-3679,ONE HEALING ARTS COMPANY INC,A60,0.0,51336.0,NY,406 WEST 45TH STREET,Performing Arts,10036-3679,10036.0,40.7605058,-73.9918415
1815,385848,520 8TH AVE RM 330,NEW YORK,0.0,15550.0,300421431,21981.0,36061.0,520 8TH AVE NEW YORK NY 10018-8660,MINNESOTA PRODUCTIONS INC,A65,6143.0,21693.0,NY,520 8TH AVE,Theater,10018-8660,10018.0,40.753643,-73.9921669
1816,386209,666 GREENWICH ST APT 422,NEW YORK,0.0,146.0,208032535,2779.0,36061.0,666 GREENWICH ST NEW YORK NY 10014-6332,COYOTE REP THEATRE COMPANY,A65,0.0,146.0,NY,666 GREENWICH ST,Theater,10014-6332,10014.0,40.7320918,-74.0079219
1817,386441,240 WEST 96TH STREET 6E,NEW YORK,0.0,19755.0,133698896,19373.0,36061.0,240 WEST 96TH STREET NEW YORK NY 10025-5507,WOMEN IN JAZZ,A6C,7026.0,26781.0,NY,240 WEST 96TH STREET,Bands & Ensembles,10025-5507,10025.0,40.794423,-73.9714718
1818,386447,552 W END AVE,NEW YORK,0.0,16293.0,133679135,30770.0,36061.0,552 W END AVE NEW YORK NY 10024-2707,CENTRAL CITY CHORUS INC,A6B,20445.0,36739.0,NY,552 W END AVE,Singing & Choral Groups,10024-2707,10024.0,40.78926995,-73.977155567238
1819,386563,388 13TH ST APT 2R,BROOKLYN,0.0,8193.0,50524220,17446.0,36047.0,388 13TH ST BROOKLYN NY 11215-7340,DESIPINA PRODUCTIONS,A60,5017.0,13210.0,NY,388 13TH ST,Performing Arts,11215-7340,11215.0,40.6645185,-73.9838699
1820,386929,515 EAST 6TH STREET,NEW YORK,0.0,65711.0,134080133,53582.0,36061.0,515 EAST 6TH STREET NEW YORK NY 10009-6623,DANSOLOGY INC,A62,2661.0,68372.0,NY,515 EAST 6TH STREET,Dance,10009-6623,10009.0,40.72522385,-73.9829441555235
1821,387159,403 6TH AVE APT 7,BROOKLYN,0.0,3164.0,134191336,56664.0,36047.0,403 6TH AVE BROOKLYN NY 11215-3351,BIG ART GROUP INC,A65,30510.0,44487.0,NY,403 6TH AVE,Theater,11215-3351,11215.0,40.66930155,-73.9825490802297
1822,387280,233 E 86TH ST APT 2A,NEW YORK,0.0,14849.0,133788116,84363.0,36061.0,233 E 86TH ST NEW YORK NY 10028-3026,DO GOODER PRODUCTIONS INC,A65,40.0,99999.0,NY,233 E 86TH ST,Theater,10028-3026,10028.0,40.7784651,-73.9525220049995
1823,387306,429 E 52ND ST APT 4E,NEW YORK,0.0,5227.0,134188059,44923.0,36061.0,429 E 52ND ST NEW YORK NY 10022-6431,AKS CHORALE INC,A6B,38529.0,45574.0,NY,429 E 52ND ST,Singing & Choral Groups,10022-6431,10022.0,40.7550129,-73.9636464482057
1824,387316,PO BOX 237031,NEW YORK,0.0,50500.0,273363359,35965.0,36061.0,,JULIAN RACHLIN & FRIENDS MUSIC FESTIVALS INC,A68,0.0,46659.0,NY,,Music,10023-0028,10023.0,,
1825,387352,40 WEST 116TH STREET,NEW YORK,0.0,6220.0,61577437,15387.0,36061.0,40 WEST 116TH STREET NEW YORK NY 10026-2864,COLLECTIVE UNCONSCIOUS CORPORATION,A65,12379.0,18599.0,NY,40 WEST 116TH STREET,Theater,10026-2864,10026.0,40.8011573,-73.9480824
1826,387380,720 W 181ST ST APT 31,NEW YORK,0.0,6741.0,134102260,43018.0,36061.0,720 W 181ST ST NEW YORK NY 10033-4710,HAZEL INCORPORATED,A62,30158.0,42162.0,NY,720 W 181ST ST,Dance,10033-4710,10033.0,40.8502607,-73.9368173966448
1827,387579,70 UNIVERSITY PL APT 5,NEW YORK,0.0,6421.0,320176279,112491.0,36061.0,70 UNIVERSITY PL NEW YORK NY 10003-4554,THE MICHAEL CHEKHOV THEATRE COMPANY INC,A65,85674.0,92095.0,NY,70 UNIVERSITY PL,Theater,10003-4554,10003.0,40.7331707,-73.9936418
1828,387708,175 E 96TH ST STE 7-0,NEW YORK,0.0,4878.0,800249586,6163.0,36061.0,175 E 96TH ST NEW YORK NY 10128-6200,DANCE FUSION ARTS INC,A62,799.0,5677.0,NY,175 E 96TH ST,Dance,10128-6200,10128.0,40.785535,-73.9495663
1829,388025,170 5TH AVE FL 8H,NEW YORK,0.0,9928.0,223050353,39491.0,36061.0,170 5TH AVE NEW YORK NY 10010-0000,ART CENTER CHAMBER MUSIC CONCERTS,A68,30051.0,40629.0,NY,170 5TH AVE,Music,10010-0000,10010.0,40.7408442,-73.9903165
1830,388145,3537 33RD ST APT 5,ASTORIA,0.0,0.0,452937388,4830.0,36081.0,3537 33RD ST ASTORIA NY 11106-2214,TIBETAN DEGE SOCIETY OF NORTH AMERICA INC,A23,1060.0,1060.0,NY,3537 33RD ST,Cultural & Ethnic Awareness,11106-2214,11106.0,40.7611562,-73.9238385
1831,388876,PO BOX 347,BRONX,0.0,58535.0,136533451,57141.0,36005.0,,MASS TRANSIT STREET THEATRE INC,A65,8770.0,67305.0,NY,,Theater,10468-0347,10468.0,,
1832,389207,44 PROSPECT PARK W APT C6,BROOKLYN,0.0,44175.0,263475546,58099.0,36047.0,44 PROSPECT PARK W BROOKLYN NY 11215-2340,KYO-SHIN-AN ARTS INC,A68,9500.0,53675.0,NY,44 PROSPECT PARK W,Music,11215-2340,11215.0,40.6697313,-73.9727808
1833,389498,5319 195TH ST,FRESH MEADOWS,0.0,12120.0,113488016,18060.0,36081.0,5319 195TH ST FRESH MEADOWS NY 11365-1734,MELODY OF DRAGON INC,A23,1175.0,13330.0,NY,5319 195TH ST,Cultural & Ethnic Awareness,11365-1734,11365.0,40.7486719,-73.7843255
1834,390282,500 5TH AVENUE,NEW YORK,0.0,8031.0,651259949,6581.0,36061.0,500 5TH AVENUE NEW YORK NY 10110-0002,NEW AMSTERDAM HISTORY CENTER,A50,0.0,8031.0,NY,500 5TH AVENUE,Museums,10110-0002,10110.0,40.7539205,-73.981181698163
1835,390569,3 STUYVESANT OVAL,NEW YORK,0.0,0.0,134111751,3852.0,36061.0,3 STUYVESANT OVAL NEW YORK NY 10009-2122,AFRICAN AMERICAN JAZZ CAUCUS,A6C,2977.0,2977.0,NY,3 STUYVESANT OVAL,Bands & Ensembles,10009-2122,10009.0,40.7313757,-73.9791877
1836,390739,PO BOX 1600,NEW YORK,0.0,0.0,133527820,3419.0,36061.0,,JAZZ LEGACY INC,A68,2460.0,2460.0,NY,,Music,10009-8906,10009.0,,
1837,391207,206 9TH AVE APT 2S3,NEW YORK,0.0,35150.0,270579424,33388.0,36061.0,206 9TH AVE NEW YORK NY 10011-4920,WOLFPACK PRODUCTIONS INC,A6B,0.0,34971.0,NY,206 9TH AVE,Singing & Choral Groups,10011-4920,10011.0,40.7460875,-74.0013739
1838,391342,141 S 5TH ST APT 1SE,BROOKLYN,0.0,1000.0,274840366,12500.0,36047.0,141 S 5TH ST BROOKLYN NY 11211-5597,CINDERS PROJECTS INC,A40,0.0,3589.0,NY,141 S 5TH ST,Visual Arts,11211-5597,11211.0,40.7111673,-73.96259234938
1839,391777,339 E 19TH ST APT 2B,NEW YORK,0.0,8180.0,421573942,5883.0,36061.0,339 E 19TH ST NEW YORK NY 10003-2879,NASCENTWORKS INC,A20,0.0,8180.0,NY,339 E 19TH ST,Arts & Culture,10003-2879,10003.0,40.7350294,-73.9812974638166
1840,393036,1193 LINCOLN PL,BROOKLYN,0.0,0.0,571235379,4544.0,36047.0,1193 LINCOLN PL BROOKLYN NY 11213-3527,RADICAL SOCIETY LTD,A20,0.0,798.0,NY,1193 LINCOLN PL,Arts & Culture,11213-3527,11213.0,40.6702341,-73.9370813465533
1841,393284,PO BOX 1568,NEW YORK,0.0,12723.0,134178364,46148.0,36061.0,,PROBASHI BENGALI CHRISTIAN ASSOCIATION,A23,27057.0,39780.0,NY,,Cultural & Ethnic Awareness,10159-0000,10159.0,,
1842,393587,161 6TH AVE 14TH FLR,NEW YORK,0.0,35140.0,134151217,38831.0,36061.0,161 6TH AVE NEW YORK NY 10013-1205,NW & D INC,A62,0.0,36096.0,NY,161 6TH AVE,Dance,10013-1205,10013.0,40.7258262,-74.0041203
1843,393625,6431 ALDERTON ST,REGO PARK,0.0,0.0,112450792,0.0,36081.0,6431 ALDERTON ST REGO PARK NY 11374-5011,IDEAS INSTITUTE FOR DESIGN & ESTAB LISHMENT OF ALTERNATIVE SYST INC,A25,0.0,0.0,NY,6431 ALDERTON ST,Arts Education,11374-5011,11374.0,40.726177,-73.864886
1844,393780,101 W 55TH ST APT 9H,NEW YORK,0.0,2083.0,454680773,1740.0,36061.0,101 W 55TH ST NEW YORK NY 10019-5349,AVALON STUDIOS NYC INC,A20,0.0,2083.0,NY,101 W 55TH ST,Arts & Culture,10019-5349,10019.0,40.763288,-73.9785056
